biosampleId	id	individualId	libraryLayout	librarySelection	librarySource.id	librarySource.label	libraryStrategy	platform	platformModel.id	platformModel.label	runDate
OneK1K_44	RUN558	OneK1K_44	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_253	RUN559	OneK1K_253	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_215	RUN560	OneK1K_215	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_586	RUN561	OneK1K_586	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_827	RUN562	OneK1K_827	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_635	RUN563	OneK1K_635	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_406	RUN564	OneK1K_406	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_766	RUN565	OneK1K_766	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_374	RUN566	OneK1K_374	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1024	RUN567	OneK1K_1024	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_705	RUN568	OneK1K_705	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_493	RUN569	OneK1K_493	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_651	RUN570	OneK1K_651	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_615	RUN571	OneK1K_615	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_61	RUN572	OneK1K_61	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_422	RUN573	OneK1K_422	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_848	RUN574	OneK1K_848	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_354	RUN575	OneK1K_354	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_116	RUN576	OneK1K_116	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1057	RUN577	OneK1K_1057	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_293	RUN578	OneK1K_293	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_981	RUN579	OneK1K_981	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_179	RUN580	OneK1K_179	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_673	RUN581	OneK1K_673	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_72	RUN582	OneK1K_72	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_918	RUN583	OneK1K_918	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_256	RUN584	OneK1K_256	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_19	RUN585	OneK1K_19	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_592	RUN586	OneK1K_592	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_66	RUN587	OneK1K_66	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1053	RUN588	OneK1K_1053	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_359	RUN589	OneK1K_359	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_346	RUN590	OneK1K_346	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_648	RUN591	OneK1K_648	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_531	RUN592	OneK1K_531	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_290	RUN593	OneK1K_290	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_300	RUN594	OneK1K_300	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_989	RUN595	OneK1K_989	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_867	RUN596	OneK1K_867	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_213	RUN597	OneK1K_213	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_863	RUN598	OneK1K_863	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_951	RUN599	OneK1K_951	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_950	RUN600	OneK1K_950	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_142	RUN601	OneK1K_142	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_365	RUN602	OneK1K_365	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_259	RUN603	OneK1K_259	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_497	RUN604	OneK1K_497	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_9	RUN605	OneK1K_9	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_292	RUN606	OneK1K_292	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1058	RUN607	OneK1K_1058	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_40	RUN608	OneK1K_40	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_637	RUN609	OneK1K_637	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_353	RUN610	OneK1K_353	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_904	RUN611	OneK1K_904	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_880	RUN612	OneK1K_880	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_509	RUN613	OneK1K_509	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_538	RUN614	OneK1K_538	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_200	RUN615	OneK1K_200	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_558	RUN616	OneK1K_558	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1040	RUN617	OneK1K_1040	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_930	RUN618	OneK1K_930	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1073	RUN619	OneK1K_1073	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_239	RUN620	OneK1K_239	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_540	RUN621	OneK1K_540	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_420	RUN622	OneK1K_420	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_594	RUN623	OneK1K_594	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_620	RUN624	OneK1K_620	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_623	RUN625	OneK1K_623	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_823	RUN626	OneK1K_823	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_600	RUN627	OneK1K_600	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_560	RUN628	OneK1K_560	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_470	RUN629	OneK1K_470	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_759	RUN630	OneK1K_759	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_96	RUN631	OneK1K_96	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_539	RUN632	OneK1K_539	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_830	RUN633	OneK1K_830	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_733	RUN634	OneK1K_733	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_391	RUN635	OneK1K_391	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_334	RUN636	OneK1K_334	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1004	RUN637	OneK1K_1004	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_861	RUN638	OneK1K_861	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_887	RUN639	OneK1K_887	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_298	RUN640	OneK1K_298	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_53	RUN641	OneK1K_53	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_169	RUN642	OneK1K_169	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_661	RUN643	OneK1K_661	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_977	RUN644	OneK1K_977	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_16	RUN645	OneK1K_16	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_878	RUN646	OneK1K_878	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_587	RUN647	OneK1K_587	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_24	RUN648	OneK1K_24	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_708	RUN649	OneK1K_708	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_980	RUN650	OneK1K_980	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_726	RUN651	OneK1K_726	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_987	RUN652	OneK1K_987	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_504	RUN653	OneK1K_504	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_577	RUN654	OneK1K_577	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_796	RUN655	OneK1K_796	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_385	RUN656	OneK1K_385	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_973	RUN657	OneK1K_973	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_258	RUN658	OneK1K_258	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_482	RUN659	OneK1K_482	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_369	RUN660	OneK1K_369	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_636	RUN661	OneK1K_636	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_984	RUN662	OneK1K_984	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_789	RUN663	OneK1K_789	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_927	RUN664	OneK1K_927	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_800	RUN665	OneK1K_800	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_23	RUN666	OneK1K_23	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_302	RUN667	OneK1K_302	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_324	RUN668	OneK1K_324	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_589	RUN669	OneK1K_589	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_730	RUN670	OneK1K_730	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_314	RUN671	OneK1K_314	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_809	RUN672	OneK1K_809	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_240	RUN673	OneK1K_240	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_542	RUN674	OneK1K_542	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_668	RUN675	OneK1K_668	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_654	RUN676	OneK1K_654	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_825	RUN677	OneK1K_825	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_630	RUN678	OneK1K_630	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_747	RUN679	OneK1K_747	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_712	RUN680	OneK1K_712	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_762	RUN681	OneK1K_762	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1	RUN682	OneK1K_1	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_35	RUN683	OneK1K_35	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_962	RUN684	OneK1K_962	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_998	RUN685	OneK1K_998	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_208	RUN686	OneK1K_208	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_869	RUN687	OneK1K_869	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_719	RUN688	OneK1K_719	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_108	RUN689	OneK1K_108	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_511	RUN690	OneK1K_511	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_915	RUN691	OneK1K_915	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_405	RUN692	OneK1K_405	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_885	RUN693	OneK1K_885	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_327	RUN694	OneK1K_327	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1038	RUN695	OneK1K_1038	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_925	RUN696	OneK1K_925	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1042	RUN697	OneK1K_1042	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_130	RUN698	OneK1K_130	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_149	RUN699	OneK1K_149	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_760	RUN700	OneK1K_760	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_377	RUN701	OneK1K_377	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_358	RUN702	OneK1K_358	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_171	RUN703	OneK1K_171	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_372	RUN704	OneK1K_372	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_58	RUN705	OneK1K_58	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_371	RUN706	OneK1K_371	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_901	RUN707	OneK1K_901	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_682	RUN708	OneK1K_682	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	Genotyping microarray	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
